ID,LapID,ExactTimeOfLap,Speed,Gear,"Position(X,Y)",RPM,Throttle,Brake,Distance,RelativeDistance
0,0,0 days 00:00:08.412000,261.0,6,"(-2.3185764014132137e-05, 5.168062703685252e-06)",11903.0,100.0,True,309.8780555555556,0.05711521426173135
0,0,0 days 00:00:08.601000,255.4874944,6,"(0.0, 0.0)",11446.249536,21.249920000000003,True,323.28861948977925,0.05958698410390564
0,0,0 days 00:00:08.652000,254.0,6,"(5.0560588274840594e-05, -1.126985896950915e-05)",11323.0,0.0,True,326.8113888888888,0.060236283805570834
0,0,0 days 00:00:08.853000,240.0,6,"(0.00017300418184289346, -3.856230311060145e-05)",10747.0,0.0,True,340.21138888888885,0.06270610655482967
0,0,0 days 00:00:08.901000,237.0,6,"(0.0, 0.0)",10598.6,0.0,True,343.28923779989543,0.06327340067864948
0,0,0 days 00:00:09.093000,225.0,6,"(-0.0014393994243777502, 0.0003208393942204589)",10005.0,0.0,True,355.21138888888885,0.06547083351295521
0,0,0 days 00:00:09.201000,220.5,6,"(0.0, 0.0)",10271.85,0.0,True,361.76763535206896,0.06667924893567984
0,0,0 days 00:00:09.333000,215.0,6,"(0.0058139581089593165, -0.001295920205406514)",10598.0,0.0,True,369.5447222222222,0.0681126837173863
0,0,0 days 00:00:09.500000,203.17084693333334,6,"(0.0, 0.0)",11235.382600533334,0.0,True,378.82285383037015,0.06982278375592516
0,0,0 days 00:00:09.573000,198.0,5,"(-0.01551501217346098, 0.0034582667067608232)",11514.0,0.0,True,382.7447222222222,0.07054564344053676
0,0,0 days 00:00:09.800000,187.55228991648394,5,"(0.0, 0.0)",11097.041388485131,0.0,True,394.5535684949177,0.07272219248283554
0,0,0 days 00:00:09.812000,187.0,4,"(0.011693212216879079, -0.0026063947648003183)",11075.0,0.0,True,395.1594444444444,0.07283386458756463
0,0,0 days 00:00:10.052000,176.0,4,"(0.1996463941464162, -0.04450080156446204)",10554.0,0.0,True,406.8927777777777,0.07499649545258728
0,0,0 days 00:00:10.100000,174.08955406370956,4,"(0.0, 0.0)",10788.02962719558,0.0,True,409.16396727483277,0.07541511004122195
0,0,0 days 00:00:10.253000,168.0,4,"(-1.4141389995111864, 0.3152088935583906)",11534.0,0.0,True,416.2727777777777,0.07672537137706846
0,0,0 days 00:00:10.400000,164.93749866666667,4,"(0.0, 0.0)",11591.575025066666,0.0,True,422.9852862554432,0.07796258825339167
0,0,0 days 00:00:10.493000,163.0,3,"(4.191311308885301, -0.9342353196462106)",11628.0,0.0,True,427.1394444444444,0.0787282624622883
0,0,0 days 00:00:10.700000,155.2375072,3,"(0.0, 0.0)",10820.7007488,0.0,True,436.04061638588144,0.08036888313064842
0,0,0 days 00:00:10.733000,154.0,3,"(-6.963821230793345, 1.5522225084348484)",10692.0,0.0,True,437.40611111111104,0.08062056446918311
0,0,0 days 00:00:10.973000,142.0,3,"(-25.080066215822498, 5.590299061827158)",10133.0,0.0,True,446.87277777777774,0.08236541437164457
0,0,0 days 00:00:11,140.76249706666667,3,"(0.0, 0.0)",10038.1622752,0.0,True,447.8916043470756,0.08255319952376407
0,0,0 days 00:00:11.201000,131.55,3,"(0.0, 0.0)",9332.15,0.0,True,455.1875451012238,0.08389795179628942
0,0,0 days 00:00:11.213000,131.0,3,"(-67.73872821398277, 15.098833692276756)",9290.0,0.0,True,455.60611111111103,0.0839750998450421
0,0,0 days 00:00:11.452000,120.0,3,"(-2909.034913588368, 654.65472082209)",10757.0,0.0,True,463.57277777777773,0.08544347705169102
0,0,0 days 00:00:11.501000,118.29352728180478,3,"(-3321.0, 754.0)",10596.347782672765,0.0,True,465.13967933271647,0.08573228071633555
0,0,0 days 00:00:11.653000,113.0,2,"(-3665.1294708827995, 872.704707889475)",10098.0,0.0,True,469.8819444444444,0.08660635192946704
0,0,0 days 00:00:11.801000,109.3,2,"(-3444.0, 872.0)",9850.1,0.0,True,474.34908088683216,0.08742971276599334
0,0,0 days 00:00:11.893000,107.0,2,"(-3417.9566554251787, 890.7982664147443)",9696.0,0.0,True,477.0152777777777,0.08792113319399786
0,0,0 days 00:00:12.101000,99.57142857142857,2,"(-3538.0, 962.0)",8944.228571428572,0.0,True,482.6745207581016,0.08896421730268349
0,0,0 days 00:00:12.173000,97.0,2,"(-3566.508634799163, 982.5450871502482)",8684.0,0.0,True,484.55972222222215,0.08931168845664025
0,0,0 days 00:00:12.401000,91.3,2,"(-3617.0, 1038.0)",8248.9,0.0,True,490.3350855266058,0.09037617529801349
0,0,0 days 00:00:12.413000,91.0,2,"(-3620.0135029416065, 1041.1462017732656)",8226.0,0.0,True,490.6263888888888,0.09042986691525992
0,0,0 days 00:00:12.652000,83.0,2,"(-3689.449183221759, 1109.6896973104595)",7208.0,0.0,True,496.13666666666654,0.09144549448319207
0,0,0 days 00:00:12.701000,81.7749952,2,"(-3701.0, 1124.0)",7229.029249066667,0.0,True,497.2063564229826,0.0916426544902666
0,0,0 days 00:00:12.892000,77.0,2,"(-3728.9979409559164, 1179.359261024165)",7311.0,0.0,True,501.26999999999987,0.09239164548663947
0,0,0 days 00:00:13.001000,77.54228899443041,2,"(-3729.0, 1217.0)",7395.597083131144,10.845779888608266,True,503.6202852465974,0.09282483861867634
0,0,0 days 00:00:13.093000,78.0,2,"(-3718.4769776505354, 1254.660861177953)",7467.0,20.0,False,505.6249999999999,0.0931943378801486
0,0,0 days 00:00:13.301000,78.87029358617727,2,"(-3675.0, 1344.0)",7107.568748908786,2.5941282764545157,False,510.19426443804457,0.09403652245152636
0,0,0 days 00:00:13.332000,79.0,2,"(-3669.163133762523, 1354.8596675183499)",7054.0,0.0,False,510.86972222222215,0.09416101954119246
0,0,0 days 00:00:13.572000,78.0,2,"(-3630.5288933777997, 1423.0692044061975)",7510.0,27.0,False,516.0697222222221,0.09511945822000932
0,0,0 days 00:00:13.601000,78.48333653333333,2,"(-3626.0, 1432.0)",7597.000576,27.845838933333333,False,516.7131233779618,0.09523804678802016
0,0,0 days 00:00:13.812000,82.0,2,"(-3592.513984267334, 1507.42295751323)",8230.0,34.0,False,521.5363888888888,0.09612704760030397
0,0,0 days 00:00:13.901000,83.48333653333333,2,"(-3579.0, 1542.0)",8259.666730666666,27.695819733333334,False,523.6411412324118,0.09651498530325836
0,0,0 days 00:00:14.052000,86.0,2,"(-3557.6544136312386, 1602.0976212362823)",8310.0,17.0,False,527.2697222222222,0.0971837876820764
0,0,0 days 00:00:14.201000,86.74129377946066,2,"(-3539.0, 1666.0)",8370.044796136313,19.223881338382004,False,530.8601440043863,0.09784555674155576
0,0,0 days 00:00:14.253000,87.0,2,"(-3533.1582563968295, 1690.0308585837095)",8391.0,20.0,False,532.1272222222221,0.09807909842868272
0,0,0 days 00:00:14.493000,90.0,2,"(-3511.524441864225, 1808.9982330735247)",8555.0,20.0,False,538.1272222222221,0.09918498921193294
0,0,0 days 00:00:14.501000,90.2,2,"(-3511.0, 1813.0)",8601.666666666666,22.066666666666666,False,538.3324527867882,0.09922281631023208
0,0,0 days 00:00:14.733000,96.0,2,"(-3501.6523596814964, 1928.449517533282)",9955.0,82.0,False,544.5272222222221,0.10036460604739983
0,0,0 days 00:00:14.801000,99.41422868423392,2,"(-3501.0, 1962.0)",10193.996007896374,74.88702357451267,False,546.4994645660979,0.10072812015247118
0,0,0 days 00:00:14.972000,108.0,2,"(-3503.486749257335, 2045.786923343165)",10795.0,57.0,False,551.6972222222221,0.10168614553338384
0,0,0 days 00:00:15.101000,110.1500032,2,"(-3510.0, 2112.0)",10829.4000512,62.375008,False,555.651516777291,0.10241498185050171
0,0,0 days 00:00:15.212000,112.0,2,"(-3519.1963373764356, 2172.992924854409)",10859.0,67.0,False,559.1638888888888,0.10306236517476189
0,0,0 days 00:00:15.401000,119.875008,2,"(-3542.0, 2279.0)",11303.1504512,69.3625024,False,565.5346937383655,0.10423660090224889
0,0,0 days 00:00:15.452000,122.0,2,"(-3549.540796161515, 2306.0866282370835)",11423.0,70.0,False,567.2972222222221,0.10456146156983441
0,0,0 days 00:00:15.701000,126.446432,2,"(-3594.0, 2430.0)",11042.3854208,69.1107136,False,576.0574172641793,0.10617609806256356
0,0,0 days 00:00:15.732000,127.0,2,"(-3600.257287993641, 2444.8127600937405)",10995.0,69.0,False,577.1749999999998,0.10638208547040745
0,0,0 days 00:00:15.933000,133.0,3,"(-3645.7157067539656, 2539.391302244641)",10219.0,67.0,False,584.6008333333332,0.10775077891062171
0,0,0 days 00:00:16.001000,134.98333333333332,3,"(-3665.0, 2573.0)",10399.483333333334,67.56666666666666,False,587.194779634218,0.10822888246168746
0,0,0 days 00:00:16.173000,140.0,3,"(-3724.46384012745, 2663.656416405637)",10856.0,69.0,False,593.9341666666664,0.10947105346234426
0,0,0 days 00:00:16.301000,143.73333333333332,3,"(-3774.0, 2729.0)",11201.6,74.86666666666666,False,599.0927820583449,0.11042186433167593
0,0,0 days 00:00:16.413000,147.0,3,"(-3818.469211326121, 2780.6146897367594)",11504.0,80.0,False,603.7341666666665,0.11127734174165296
0,0,0 days 00:00:16.601000,154.05,3,"(-3897.0, 2859.0)",11694.35,76.08333333333333,False,611.8375249317071,0.1127709132781001
0,0,0 days 00:00:16.653000,156.0,3,"(-3920.062646122907, 2879.9324289358065)",11747.0,75.0,False,614.1341666666665,0.11319421909928667
0,0,0 days 00:00:16.892000,163.0,3,"(-4030.3662055818386, 2972.942944370494)",11624.0,87.0,False,624.9555555555554,0.11518876480498477
0,0,0 days 00:00:16.900000,163.2388057420363,3,"(-4034.0, 2976.0)",11588.338342522578,86.9203980859879,False,625.3252281298057,0.11525690105376543
0,0,0 days 00:00:17.093000,169.0,4,"(-4119.97025723631, 3049.216650590739)",10728.0,85.0,False,634.3913888888887,0.11692793165758786
0,0,0 days 00:00:17.200000,172.1208352,4,"(-4171.0, 3093.0)",10956.7126368,86.3375008,False,639.5444908699576,0.11787772632192327
0,0,0 days 00:00:17.333000,176.0,4,"(-4241.0478035245915, 3153.087306272331)",11241.0,88.0,False,646.124722222222,0.11909056252261048
0,0,0 days 00:00:17.500000,183.65415786666668,4,"(-4330.0, 3230.0)",11520.028845866667,96.3499904,False,654.7430710100459,0.12067905460449221
0,0,0 days 00:00:17.573000,187.0,4,"(-4365.256830167333, 3260.988712747679)",11642.0,100.0,False,658.5913888888888,0.12138835781669707
0,0,0 days 00:00:17.801000,193.65,4,"(-4472.0, 3357.0)",12003.95,100.0,False,670.8629447440356,0.12365019123608828
0,0,0 days 00:00:17.813000,194.0,4,"(-4478.262749567529, 3362.7114615766877)",12023.0,100.0,False,671.5247222222221,0.12377216683836977
0,0,0 days 00:00:18.053000,203.0,5,"(-4614.959435986945, 3488.707260077985)",10654.0,100.0,False,685.0580555555555,0.1262665649383675
0,0,0 days 00:00:18.101000,203.6,5,"(-4641.0, 3513.0)",10721.4,100.0,False,687.7859480767867,0.12676935680452195
0,0,0 days 00:00:18.293000,206.0,5,"(-4734.859186099728, 3601.685939451013)",10991.0,100.0,False,698.7913888888887,0.12879782606447354
0,0,0 days 00:00:18.401000,210.05,5,"(-4786.0, 3651.0)",11170.1,100.0,False,705.1580249064963,0.12997129341317037
0,0,0 days 00:00:18.533000,215.0,5,"(-4850.6253682754195, 3714.32130279428)",11389.0,100.0,False,713.1247222222222,0.13143967626890463
0,0,0 days 00:00:18.701000,221.3,5,"(-4928.0, 3791.0)",11613.7,100.0,False,723.5428536701847,0.13335989552673644
0,0,0 days 00:00:18.773000,224.0,5,"(-4956.032965442979, 3818.8499701149276)",11710.0,100.0,False,728.0580555555555,0.13419211555166072
0,0,0 days 00:00:19.001000,227.8,5,"(-5027.0, 3890.0)",12112.8,100.0,False,742.4875618472188,0.1368516918874609
0,0,0 days 00:00:19.013000,228.0,5,"(-5030.178537990765, 3893.243118516206)",12134.0,100.0,False,743.2580555555556,0.13699370553589463
0,0,0 days 00:00:19.253000,235.0,5,"(-5085.217077080552, 3950.6379329935303)",11403.0,100.0,False,758.9247222222222,0.13988130924771464
0,0,0 days 00:00:19.301000,236.00418490712764,5,"(-5096.0, 3962.0)",11293.343008141663,100.0,False,762.1013455120132,0.14046680898405428
0,0,0 days 00:00:19.492000,240.0,6,"(-5140.767621003427, 4009.2109683094154)",10857.0,100.0,False,774.8580555555556,0.14281806366101243
0,0,0 days 00:00:19.601000,241.8091303761285,6,"(-5165.0, 4035.0)",11049.672385057685,100.0,False,782.2113449476096,0.1441733861552198
0,0,0 days 00:00:19.733000,244.0,6,"(-5191.292166963517, 4063.3772205965024)",11283.0,100.0,False,791.1925,0.1458287489211164
0,0,0 days 00:00:19.901000,247.51464717494667,6,"(-5226.0, 4101.0)",11389.14234468339,100.0,False,802.761881460683,0.14796116097532894
0,0,0 days 00:00:19.972000,249.0,6,"(-5243.589772224067, 4119.886796373098)",11434.0,100.0,False,807.7233333333334,0.14887563162491288
0,0,0 days 00:00:20.173000,256.0,6,"(-5300.073295323454, 4180.421132586434)",11668.0,100.0,False,822.0166666666664,0.15151010922412225
0,0,0 days 00:00:20.201000,256.4686196233262,6,"(-5308.0, 4189.0)",11682.878673040608,100.0,False,824.0243179178949,0.15188014972657463
0,0,0 days 00:00:20.412000,260.0,6,"(-5366.509086099109, 4253.112089151806)",11795.0,100.0,False,839.2777777777776,0.15469159317186154
0,0,0 days 00:00:20.501000,262.2250048,6,"(-5389.0, 4278.0)",11691.908110933333,100.0,False,845.8108541261904,0.15589573799185816
0,0,0 days 00:00:20.652000,266.0,6,"(-5422.886674078709, 4315.719465056984)",11517.0,100.0,False,857.0111111111111,0.15796011482013445
0,0,0 days 00:00:20.801000,268.48333653333333,6,"(-5455.0, 4352.0)",11089.866116266667,100.0,False,868.1548871019896,0.16001408134662073
0,0,0 days 00:00:20.892000,270.0,7,"(-5475.867616359003, 4375.925776570279)",10829.0,100.0,False,875.011111111111,0.16127778716988508
0,0,0 days 00:00:21.101000,273.48333653333333,7,"(-5527.0, 4435.0)",11015.358504533333,100.0,False,890.9068744295305,0.1642076168609796
0,0,0 days 00:00:21.132000,274.0,7,"(-5534.8894823158125, 4444.071485753972)",11043.0,100.0,False,893.2777777777777,0.16464461022111354
0,0,0 days 00:00:21.333000,277.0,7,"(-5587.732450703148, 4504.719851172501)",11143.0,100.0,False,908.7436111111108,0.16749519731088305
0,0,0 days 00:00:21.401000,278.45714285714286,7,"(-5606.0, 4526.0)",11181.857142857143,100.0,False,914.0386349855753,0.1684711503275264
0,0,0 days 00:00:21.613000,283.0,7,"(-5662.936848297509, 4593.7536411039055)",11303.0,100.0,False,930.754722222222,0.17155217812869544
0,0,0 days 00:00:21.701000,284.8333333333333,7,"(-5683.0, 4618.0)",11346.633333333333,100.0,False,937.7682187199753,0.1728448716512326
0,0,0 days 00:00:21.853000,288.0,7,"(-5709.725882199197, 4650.737398281287)",11422.0,100.0,False,949.9547222222221,0.17509102863509615
0,0,0 days 00:00:22.001000,289.23333333333335,7,"(-5740.0, 4688.0)",11486.133333333333,100.0,False,961.8595237059548,0.1772852636746434
0,0,0 days 00:00:22.093000,290.0,7,"(-5767.66840598282, 4721.842953281162)",11526.0,100.0,False,969.2880555555554,0.17865445449223574
0,0,0 days 00:00:22.301000,292.61088075853183,7,"(-5835.0, 4804.0)",11787.088075853182,100.0,False,986.1976782224956,0.18177115380150377
0,0,0 days 00:00:22.332000,293.0,7,"(-5841.792991704822, 4812.29440791388)",11826.0,100.0,False,988.7399999999999,0.1822397421718035
0,0,0 days 00:00:22.572000,295.0,7,"(-5881.802885528433, 4862.223760414878)",11943.0,94.0,True,1008.4066666666664,0.18586460640579028
0,0,0 days 00:00:22.601000,292.54724978571164,7,"(-5891.0, 4874.0)",11808.38729706288,80.43773410922911,True,1010.7067966115033,0.18628855515683576
0,0,0 days 00:00:22.773000,278.0,7,"(-5974.581907549853, 4981.618085362504)",11010.0,0.0,True,1023.9283333333331,0.18872548442368176
0,0,0 days 00:00:22.901000,271.06666666666666,7,"(-6044.0, 5072.0)",10705.466666666667,10.133333333333333,True,1033.4163219249883,0.19047426427953085
0,0,0 days 00:00:23.013000,265.0,7,"(-6095.90052407982, 5140.717263417112)",10439.0,19.0,False,1041.5949999999998,0.19198171839658518
0,0,0 days 00:00:23.201000,261.0833333333333,7,"(-6175.0, 5248.0)",10445.266666666666,41.71666666666667,False,1055.2329335165523,0.19449539589300766
0,0,0 days 00:00:23.253000,260.0,7,"(-6198.427644388565, 5280.209974511992)",10447.0,48.0,True,1058.928333333333,0.19517651399264135
0,0,0 days 00:00:23.493000,247.0,7,"(-6311.366745829402, 5437.850309226074)",9728.0,0.0,True,1075.3949999999995,0.1982115698088947
0,0,0 days 00:00:23.501000,246.53333333333333,7,"(-6315.0, 5443.0)",9742.9,0.0,True,1075.928130741303,0.19830983387107382
0,0,0 days 00:00:23.733000,233.0,7,"(-6414.0358766237405, 5585.747555880644)",10175.0,0.0,True,1090.928333333333,0.20107459816997586
0,0,0 days 00:00:23.801000,229.01673320172708,7,"(-6440.0, 5624.0)",10255.803412193536,0.8535571710584806,True,1095.1326497948467,0.20184951730741835
0,0,0 days 00:00:23.972000,219.0,6,"(-6498.486041094266, 5711.926501408076)",10459.0,3.0,False,1105.4674999999997,0.20375438657211012
0,0,0 days 00:00:24.100000,216.45273875161274,6,"(-6545.0, 5783.0)",10866.561799741963,1.0895540637095509,False,1113.2248214788963,0.20518417829314692
0,0,0 days 00:00:24.173000,215.0,6,"(-6575.343726544557, 5829.499478017198)",11099.0,0.0,True,1117.4716666666661,0.2059669361183211
0,0,0 days 00:00:24.301000,202.2,6,"(-6632.0, 5917.0)",10666.542857142857,0.0,True,1124.3800036314142,0.20724024714780465
0,0,0 days 00:00:24.453000,187.0,5,"(-6696.981746392021, 6019.678794505581)",10153.0,0.0,True,1132.0161111111106,0.2086476972947554
0,0,0 days 00:00:24.601000,178.98333333333332,5,"(-6754.0, 6112.0)",10238.716666666667,0.0,True,1139.2493824837816,0.20998089865205286
0,0,0 days 00:00:24.693000,174.0,4,"(-6784.6111979323305, 6162.695485595954)",10292.0,0.0,True,1143.6161111111107,0.2107857528090392
0,0,0 days 00:00:24.901000,164.46666666666667,4,"(-6846.0, 6267.0)",10299.8,0.0,True,1153.072813075596,0.21252876606611731
0,0,0 days 00:00:24.933000,163.0,4,"(-6855.622010389848, 6283.457866132862)",10301.0,0.0,True,1154.4827777777773,0.21278864389425903
0,0,0 days 00:00:25.173000,153.0,3,"(-6928.141717845017, 6408.318847437832)",10999.0,0.0,True,1164.6827777777773,0.2146686582257844
0,0,0 days 00:00:25.201000,151.71666666666667,3,"(-6936.0, 6422.0)",10917.333333333334,0.0,True,1165.8241514288657,0.2148790306592816
0,0,0 days 00:00:25.413000,142.0,3,"(-6989.883961326106, 6517.043426802553)",10299.0,0.0,True,1174.149444444444,0.21641350812824586
0,0,0 days 00:00:25.501000,138.0597002379145,3,"(-7010.0, 6553.0)",10575.258794430662,0.0,True,1177.471318312012,0.21702577974378973
0,0,0 days 00:00:25.614000,133.0,3,"(-7034.2474977724, 6596.66397077215)",10930.0,0.0,True,1181.5752777777775,0.21778220156846015
0,0,0 days 00:00:25.801000,122.04602428893074,3,"(-7068.0, 6658.0)",10825.937230744841,0.0,True,1187.8263475294095,0.2189343683057575
0,0,0 days 00:00:25.853000,119.0,2,"(-7075.200473484698, 6671.152051938973)",10797.0,0.0,True,1189.4755555555553,0.21923834229838696
0,0,0 days 00:00:26.093000,108.0,2,"(-7104.649873216954, 6725.495476653427)",9665.0,0.0,True,1196.6755555555553,0.22056541123828724
0,0,0 days 00:00:26.101000,107.63333333333334,2,"(-7106.0, 6728.0)",9626.2,0.0,True,1196.9036973942004,0.22060746123105912
0,0,0 days 00:00:26.333000,97.0,2,"(-7155.734911630152, 6820.35309762742)",8501.0,0.0,True,1203.142222222222,0.22175731574912358
0,0,0 days 00:00:26.401000,93.30125225874659,2,"(-7168.0, 6843.0)",8281.63580703797,0.0,True,1204.7987766146412,0.22206264378821172
0,0,0 days 00:00:26.572000,84.0,2,"(-7187.21395958184, 6877.947255866729)",7730.0,0.0,True,1208.7188888888886,0.22278517979377782
0,0,0 days 00:00:26.701000,82.3874976,2,"(-7201.0, 6904.0)",7506.3996672,0.0,True,1211.6391282389916,0.2233234240908051
0,0,0 days 00:00:26.812000,81.0,2,"(-7218.024063310488, 6937.457375955421)",7314.0,0.0,True,1214.1188888888887,0.22378048149870303
0,0,0 days 00:00:27.001000,78.17910430652724,2,"(-7246.0, 7004.0)",6933.179081381176,0.0,True,1218.2211560597927,0.2245365914078251
0,0,0 days 00:00:27.013000,78.0,2,"(-7247.008993031523, 7007.791726751026)",6909.0,0.0,True,1218.4738888888887,0.22458317389221213
0,0,0 days 00:00:27.253000,73.0,2,"(-7249.018901589643, 7072.590341176347)",6469.0,0.0,True,1223.3405555555553,0.22548017419418173
0,0,0 days 00:00:27.301000,72.39748905572343,2,"(-7247.0, 7084.0)",6398.506219519641,0.0,True,1224.2895846833214,0.22565509462175382
0,0,0 days 00:00:27.492000,70.0,2,"(-7233.778522246855, 7125.938582359667)",6118.0,0.0,False,1227.9877777777774,0.22633672756472692
